time in ms,channel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
26499,2346654,4448419,4245050,4377778,3105674,2889197,3506968,3191040
26616,2346809,4448730,4243748,4374684,3106265,2888273,3504150,3185962
26737,2352872,4448046,4242891,4372419,3108127,2886607,3502321,3182716
26856,2349708,4447880,4242571,4370089,3109037,2884764,3500903,3182371
26973,2344511,4447060,4242081,4369462,3110095,2883106,3499539,3182723
27093,2348550,4445815,4241556,4369278,3111300,2882806,3498763,3181011
27214,2350675,4443673,4240854,4367029,3111171,2882608,3496643,3180278
27339,2345905,4442525,4239805,4363424,3111184,2883500,3495337,3178656
27458,2351430,4442119,4239376,4361580,3111497,2884769,3494370,3178207
27577,2352984,4440682,4238743,4358954,3111914,2886028,3494746,3180492
27750,2350217,4437374,4236117,4355494,3111799,2883995,3496249,3179687
27869,2349363,4436849,4235758,4355229,3113465,2883447,3497162,3178459
27990,2351179,4436508,4234957,4354941,3115067,2882368,3496927,3176717
28261,2343151,4438470,4236780,4360829,3121314,2885504,3498182,3175942
28384,2347060,4433885,4231918,4356264,3119231,2883113,3495124,3173328
28505,2350723,4431466,4230033,4354012,3119321,2882075,3494203,3172582
28626,2348407,4430315,4229118,4355310,3119501,2882151,3494171,3172978
28749,2343864,4429328,4227989,4359698,3119222,2882569,3494550,3174278
28875,2342574,4428136,4227787,4362082,3120071,2883077,3495540,3175981
29004,2341566,4428207,4227072,4360661,3118339,2882133,3495921,3177471
29128,2342761,4430643,4228218,4359771,3116436,2882196,3495941,3178744
29252,2342300,4432102,4229651,4360076,3117408,2882129,3495822,3179489
29384,2343311,4432080,4228187,4359996,3116979,2883521,3494436,3178211
29567,2337302,4431435,4227329,4358506,3115988,2888430,3492700,3174270
29691,2340966,4432267,4228422,4357183,3119854,2891260,3492887,3173568
29822,2343510,4431757,4228327,4355551,3121544,2891204,3494298,3174474
29958,2340252,4431181,4228600,4354906,3119033,2889933,3497268,3172250
30086,2343813,4431773,4228542,4354320,3116670,2887156,3501194,3171408
30361,2339303,4434838,4232361,4357244,3125602,2891587,3505581,3172552
30487,2341397,4431124,4228231,4353028,3124700,2892367,3501404,3176479
30619,2343659,4430633,4227626,4351354,3123365,2895441,3499188,3184507
30747,2340833,4430370,4227077,4350684,3120905,2894980,3499226,3189126
30875,2340168,4431145,4226886,4350518,3120185,2892651,3501109,3190626
31004,2342179,4431372,4226363,4350863,3118009,2889677,3502945,3190637
31136,2343709,4430661,4228231,4352117,3117694,2888358,3505357,3192596
31267,2346371,4429615,4230684,4351732,3119301,2889075,3504493,3192169
31452,2341200,4428672,4234064,4351792,3121817,2897845,3504422,3186972
31585,2348087,4429839,4236250,4352448,3124887,2901764,3505880,3180806
31717,2350204,4429997,4236728,4352117,3125467,2903497,3506947,3175495
31846,2350571,4430593,4236576,4356021,3126189,2901793,3510250,3173267
31978,2349283,4430180,4236086,4357659,3126160,2897695,3509728,3171401
32111,2348551,4430133,4235699,4357159,3125229,2894586,3506690,3171794
32242,2350025,4430925,4237412,4357695,3124295,2891918,3503743,3174458
32527,2350578,4436926,4243155,4362761,3124803,2891911,3504159,3188132
32668,2355192,4433818,4238133,4357964,3119726,2888039,3500529,3186987
32807,2352653,4433961,4236407,4353666,3118612,2888253,3498906,3184850
32940,2349689,4435422,4237148,4350559,3119232,2895125,3500009,3183543
33074,2347927,4435611,4237318,4347523,3119226,2899145,3498504,3182136
33206,2348862,4436550,4238207,4346714,3118507,2897959,3499468,3183197
33440,2340337,4436704,4236147,4344808,3114817,2891042,3499100,3186767
33556,2351207,4440056,4238202,4347246,3117513,2889544,3499253,3190092
33675,2353679,4439214,4237661,4348605,3122589,2890017,3499472,3190111
33793,2352550,4439469,4237541,4350813,3124057,2889046,3498986,3187903
33912,2355269,4438853,4237511,4353303,3123854,2889919,3500180,3186032
34026,2348883,4438234,4236946,4354171,3125111,2889346,3501014,3183606

1009,6399084,8388607,7523025,8376994,7126267,6470506,7065182,6824768
1129,6369006,8388607,7549005,8388607,7135717,6473405,7066134,6838855
1248,6377259,8388607,7531964,8388607,7135572,6472679,7064227,6831700
1370,6369974,8388607,7541600,8388607,7137426,6479569,7066972,6835196
1488,6362259,8388607,7538743,8388607,7139489,6476312,7063656,6844786
1608,6370446,8388607,7543203,8388607,7150660,6485062,7067116,6835787
1778,6335383,8388607,7536607,8388607,7145939,6478112,7060124,6833678
1898,6370910,8388607,7543556,8388607,7140305,6489379,7082172,6862216
2023,6421689,8388607,7586699,8388607,7176725,6511645,7087808,6862415
2147,6352461,8388607,7543774,8388607,7144080,6481783,7063209,6843290
2269,6364720,8388607,7536291,8388607,7139717,6477253,7060161,6841920

989,1647738,3690111,3484091,3620380,2299693,2266701,2780766,2461693
1112,1639841,3691419,3484731,3622705,2298421,2261157,2775179,2458175
1235,1637539,3693699,3487349,3628049,2300629,2258243,2770877,2454812
1359,1634335,3694204,3490384,3630850,2305009,2255923,2767905,2447708
1482,1632839,3694571,3490988,3628181,2313711,2255687,2767682,2441546
1606,1631310,3694776,3490754,3623719,2315227,2258830,2766018,2437821
1728,1635678,3695267,3490895,3627363,2313589,2262557,2763344,2438088
1854,1628898,3700234,3490480,3633326,2311056,2263435,2760834,2442476
1980,1627807,3702682,3490062,3634839,2310460,2263483,2759495,2447947
2104,1630158,3700192,3490182,3633732,2311704,2261888,2760531,2450763
2229,1629931,3698023,3490839,3628342,2310392,2260519,2762379,2453262
2404,1621860,3692552,3490134,3621988,2306668,2259150,2764870,2458035
2531,1627646,3691197,3492105,3621344,2305235,2258247,2765540,2460483
2655,1627747,3693979,3493373,3621132,2305767,2257246,2766004,2463868
2783,1628939,3697542,3493623,3620686,2307587,2253758,2765744,2466533
3047,1626518,3703772,3498531,3631844,2318727,2250954,2764739,2473343
3172,1631454,3699181,3496805,3631740,2316596,2245834,2760565,2471783
3300,1633454,3698548,3498906,3635288,2315456,2244959,2759168,2472257
3426,1632475,3699062,3501338,3635262,2313640,2245476,2755704,2475188
3554,1633896,3700017,3503306,3633772,2318022,2246304,2756551,2481499
3683,1634858,3702567,3504779,3633376,2327354,2245163,2757504,2481092
3813,1634305,3705169,3506479,3638467,2329799,2243997,2760686,2473486
3941,1631675,3708696,3508302,3644052,2330898,2243306,2763140,2467929
4074,1630020,3709007,3509511,3643227,2333113,2242264,2764232,2462966
4263,1624570,3703663,3508652,3643570,2331048,2242615,2760346,2466489
4397,1629706,3705850,3511304,3643780,2330277,2241883,2759003,2468377
4525,1629037,3707288,3513018,3645194,2330747,2241602,2759419,2468174
4656,1628200,3708566,3512587,3645617,2328963,2241952,2760011,2461925
4787,1630239,3710687,3513339,3647935,2328562,2242253,2758335,2454601
4918,1630293,3713800,3514056,3647197,2330063,2242259,2758764,2451618
5189,1627925,3714505,3515068,3644476,2330452,2253171,2765652,2460183
5318,1633336,3713696,3511333,3642302,2325442,2253657,2763625,2461807
5449,1631879,3713839,3508965,3642973,2322336,2251786,2762881,2459894
5582,1630524,3715939,3508781,3644037,2320362,2249555,2762164,2453646
5719,1628694,3716687,3508872,3642725,2319161,2249846,2763544,2449005
5856,1627157,3714574,3509384,3641314,2320679,2252695,2765651,2448452
5988,1628735,3714927,3509529,3640801,2321914,2251885,2764147,2447950
6174,1620839,3716346,3508319,3638429,2324331,2248186,2760880,2450119
6305,1627600,3716870,3507848,3638916,2326393,2250132,2759593,2459057
6437,1627366,3717163,3507793,3640104,2327456,2255007,2757391,2466906
6572,1627262,3720006,3509346,3641286,2328766,2256681,2755106,2466633
6707,1626947,3719434,3509549,3640778,2328706,2252860,2753902,2463662
6877,1634588,3716037,3507115,3637241,2328515,2248813,2753767,2460794
6991,1629721,3717250,3508200,3637031,2332852,2255205,2759281,2459463
7108,1632514,3717427,3507609,3635992,2337167,2262259,2766253,2459060
7361,1624982,3718653,3509200,3637954,2353171,2280681,2770637,2454929
7483,1638499,3713590,3505748,3634357,2353703,2280054,2767139,2450296
7599,1632098,3711126,3503214,3633776,2355096,2276117,2763139,2449297
7715,1632189,3712365,3502442,3634209,2355133,2276542,2760663,2452633
7831,1630455,3713120,3501471,3632342,2351684,2275512,2758967,2454469
8004,1623164,3710820,3499841,3629380,2345165,2270534,2757670,2454441
8122,1631450,3710656,3501523,3629826,2342497,2269920,2758264,2455077
8241,1632894,3708580,3501624,3628621,2342572,2270541,2759674,2454065
8360,1629989,3705670,3501054,3625097,2342234,2268284,2763133,2453651
8478,1626868,3704157,3500621,3623402,2344304,2266794,2768374,2453831
8594,1624755,3703213,3500109,3621571,2342292,2262469,2769358,2452594
8716,1628004,3701031,3500416,3620787,2343060,2258550,2767336,2450976
8842,1621725,3700173,3499541,3619771,2340779,2254089,2762447,2450023
8965,1621317,3699695,3499784,3620270,2340637,2256325,2759910,2450352
9085,1626545,3698920,3499336,3620372,2340022,2259364,2756030,2451232
9339,1621458,3700340,3504114,3623483,2339543,2258962,2751541,2461580
9466,1625739,3696543,3502668,3621002,2334764,2255136,2750634,2461555
9589,1625111,3696504,3506940,3621271,2336084,2255717,2752460,2459609
9762,1620452,3694960,3510110,3620736,2338635,2254484,2751479,2454871
9885,1630222,3696390,3513229,3623122,2340769,2253343,2749821,2456670
10014,1626419,3697939,3512485,3623474,2340000,2250656,2747461,2462790
10140,1623693,3701490,3510046,3624291,2340638,2251720,2745764,2470557
10263,1624852,3708492,3508349,3625048,2340722,2252165,2744711,2474572
10385,1628991,3713397,3509057,3627303,2342545,2253893,2744916,2475949
10511,1624228,3715215,3508010,3628925,2344607,2255540,2745647,2474627
10635,1626198,3714002,3506843,3632095,2345632,2258113,2747454,2471469
10759,1627032,3709747,3505891,3633619,2347450,2259808,2748493,2468131
10886,1628563,3707781,3505329,3631998,2349350,2261954,2751073,2464560
11012,1625708,3708389,3503487,3630771,2347758,2259696,2753824,2461260
11139,1626609,3706937,3502446,3630931,2345968,2257206,2756833,2457514
11413,1627043,3704271,3504879,3633059,2348273,2254670,2758228,2454773
11601,1624593,3698016,3499730,3629666,2340529,2250311,2759875,2458623
11728,1629048,3698103,3499539,3626944,2339188,2250666,2760313,2467247
11853,1626845,3699433,3500839,3626068,2341933,2251038,2759842,2479121
11978,1627767,3701545,3500567,3623877,2344413,2249374,2758472,2483927
12104,1626859,3702677,3499248,3622163,2343184,2248477,2757108,2482675
12231,1626139,3701362,3499507,3621131,2343433,2247429,2755849,2478892
12362,1630568,3701281,3500064,3620617,2344629,2244100,2754937,2468199
12491,1629544,3700974,3499869,3621868,2347085,2243574,2755322,2457857
12622,1630275,3702454,3501745,3623565,2347441,2242838,2754374,2450525
12752,1630254,3701532,3501996,3623746,2350439,2240085,2753661,2452244
12884,1627820,3699433,3502046,3623951,2354255,2238113,2752633,2447469
13014,1628896,3700709,3502546,3622254,2354030,2238086,2750978,2443065
13151,1628426,3701356,3502176,3620848,2350871,2237013,2747199,2443951
13340,1623739,3700841,3501012,3624205,2345462,2235868,2744961,2451281
13620,1627253,3708780,3505055,3634077,2345651,2239852,2745240,2467324
13753,1629691,3705702,3500691,3633408,2345239,2239150,2741348,2479351
13888,1627394,3706128,3498904,3632633,2347071,2241338,2740205,2477546
14018,1629351,3706871,3499172,3632449,2348507,2243276,2741686,2471295
14151,1627158,3707016,3498424,3631333,2349500,2245963,2745553,2465321
14283,1627165,3706696,3497508,3629494,2349898,2245555,2748849,2459251
14414,1626967,3706312,3496759,3627825,2353162,2243536,2750728,2455157
14547,1624684,3704431,3494315,3626621,2358720,2242849,2750123,2453348
14682,1625467,3702035,3492403,3624121,2359225,2242421,2748774,2449793
14814,1625637,3700538,3493179,3623237,2358469,2242467,2746650,2447169
14982,1634001,3698752,3491570,3622589,2357588,2245115,2744114,2450187
15104,1634912,3698954,3491074,3622947,2361690,2248679,2744747,2453637
15281,1618066,3696074,3490605,3621219,2362547,2249810,2742558,2461113
15397,1629865,3696798,3491069,3624348,2362112,2250908,2743396,2469560
15514,1630353,3696953,3491165,3626069,2359793,2252247,2742396,2471264
15776,1620021,3699593,3493325,3625572,2356583,2259272,2743401,2467829
15892,1628247,3698102,3491301,3621543,2350977,2261303,2741986,2471680
16009,1627730,3695610,3491116,3618986,2348361,2264151,2740410,2478486
16130,1631258,3694502,3491881,3617612,2348292,2263869,2739492,2483985
16246,1624688,3694350,3491503,3618133,2353646,2263530,2739907,2484324
16365,1628536,3694661,3491363,3618490,2360398,2264294,2743593,2478799
16483,1627436,3694141,3491451,3617390,2363723,2262074,2748367,2468389
16606,1622023,3693733,3490198,3615569,2360278,2259206,2752063,2460239
16725,1626416,3696444,3490964,3618121,2355603,2257064,2754683,2454588
16844,1628377,3695789,3490294,3620116,2353048,2255537,2753996,2453704
17025,1621989,3692791,3488392,3617878,2350242,2252196,2752023,2470336
17146,1628963,3694439,3489635,3618757,2347734,2248458,2755180,2484456
17268,1629295,3696356,3490629,3618597,2345124,2245785,2759075,2488682
17388,1630454,3696985,3491697,3618084,2345147,2243699,2761790,2487238
17508,1629965,3695673,3490834,3617642,2345917,2241566,2763168,2485044
17776,1624324,3701872,3494018,3627143,2350167,2241843,2763825,2485192
17900,1627780,3699779,3489904,3627669,2345438,2237380,2757588,2487443
18021,1631341,3700510,3488943,3629760,2345844,2238868,2753933,2491242
18147,1625416,3700328,3488877,3628167,2343982,2239014,2751322,2489688
18270,1627725,3699933,3490174,3624607,2341490,2236940,2750588,2488775
18392,1630757,3697664,3491805,3622883,2340126,2236533,2750400,2486130
18515,1625512,3698171,3494707,3621945,2337459,2234053,2749602,2482254
18639,1626040,3698230,3497003,3621385,2335743,2233395,2747742,2481581
18819,1623862,3695512,3499166,3620015,2334482,2231521,2745227,2478818
18944,1624738,3696435,3502700,3621369,2334044,2230591,2745181,2475166
19070,1625333,3697346,3502370,3624575,2332480,2229224,2743751,2469591
19195,1624909,3696916,3502125,3629301,2334164,2230022,2743570,2467641
19322,1627959,3696175,3500917,3632949,2340098,2230581,2742507,2467980
19451,1630873,3700522,3500027,3632451,2343678,2230938,2739885,2466821
19578,1630160,3702410,3498819,3630974,2347593,2234171,2739204,2467368
19848,1626833,3706373,3502116,3638288,2356194,2235808,2740528,2462088
19976,1629920,3703068,3497696,3633457,2357197,2232645,2739121,2465247
20105,1629432,3702975,3496786,3631419,2356919,2233381,2737785,2474618
20234,1629127,3705120,3497041,3631306,2351972,2234797,2736885,2476844
20366,1628928,3707280,3496528,3630232,2348633,2236178,2736396,2474966
20496,1627941,3708183,3495723,3628444,2345613,2237682,2735322,2472541
20683,1619331,3708820,3493456,3629633,2344236,2240005,2735776,2469489
20810,1623662,3710269,3493451,3630366,2345487,2239606,2737411,2469422
20938,1623777,3708993,3492935,3631133,2345793,2238100,2742599,2467773
21068,1624408,3707385,3491924,3633439,2345626,2236865,2745713,2460850
21200,1626550,3707516,3491110,3634390,2346212,2235294,2745954,2454592
21329,1626863,3707033,3491125,3634295,2346964,2233275,2744423,2451851
21459,1626323,3705746,3490798,3634336,2346560,2232958,2743025,2449718
21590,1626216,3705131,3489502,3633254,2346661,2232408,2740087,2446486
21722,1627056,3704832,3489488,3631123,2351006,2231980,2738841,2444108
22002,1624004,3706511,3496419,3629946,2359542,2236498,2742158,2442468
22135,1627923,3703003,3493969,3624063,2355700,2239287,2739515,2440409
22272,1625055,3701661,3494889,3622353,2352074,2244561,2737518,2448531
22405,1625560,3702126,3493803,3622350,2349740,2249655,2737759,2457016
22602,1618295,3703813,3493136,3620546,2346285,2252630,2745015,2466110
22736,1623536,3706242,3493355,3620793,2343463,2253005,2751229,2470579
22867,1625020,3707429,3493400,3622430,2341821,2255900,2754818,2470966
23001,1622712,3707423,3492382,3621454,2342280,2258108,2757806,2474422
23136,1622594,3708193,3492233,3621312,2345614,2262640,2759776,2484236
23314,1628440,3707346,3488949,3618589,2344563,2267155,2759041,2490004
23429,1624721,3709432,3489648,3617891,2350251,2269840,2760247,2492787
23546,1626526,3708490,3489989,3616739,2361777,2267554,2760080,2494825
23667,1630217,3707084,3490867,3615729,2376362,2264858,2760613,2493246
23785,1629504,3705476,3492453,3614855,2389549,2261456,2759348,2489537
23901,1625517,3704316,3493723,3614385,2402257,2259277,2759969,2487599
24165,1620583,3705739,3500109,3618119,2409706,2259028,2759417,2482486
24282,1627365,3701729,3497612,3614368,2401628,2261758,2756815,2478186
24452,1621697,3700575,3498996,3613002,2389326,2276078,2754311,2476203
24571,1629308,3701965,3501030,3614405,2382512,2288361,2752968,2474412
24689,1627563,3703204,3501655,3614215,2375156,2299641,2752648,2472957
24814,1625459,3702871,3502446,3614911,2367685,2306571,2754362,2471958
24930,1625884,3703136,3503056,3616421,2362005,2308026,2760389,2471871
25047,1626207,3703249,3503196,3617750,2357710,2306683,2766447,2469748
25169,1629666,3702570,3502973,3617391,2354561,2305334,2773478,2468433
25289,1629353,3702888,3504890,3619313,2354212,2304120,2779112,2467148
25408,1628767,3702923,3504370,3620636,2352546,2300729,2782688,2464718
25531,1624044,3703761,3501973,3621937,2351994,2296246,2786374,2463667
25652,1629541,3704356,3499856,3622948,2351147,2289452,2789641,2462602
25779,1624867,3705599,3498859,3627357,2350785,2283495,2793589,2461926
25907,1624934,3706829,3498109,3629778,2350104,2278928,2791803,2461472
26239,1619944,3707503,3503156,3631614,2369256,2273859,2782176,2463472
