time in ms,temp 1,temp 2,temp 3,temp 4,temp 5,temp 6,temp 7,temp 8,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
73369,12.55956,35.01618,35.2714,35.2075,35.07759,34.97309,16.42801,15.5722,8388607,3630150,3348733,3497830,2264077,2108881,8388607,8388607
73502,12.55956,35.01445,35.27428,35.2056,35.07409,34.9691,16.42801,15.5722,8388607,3630663,3347863,3498390,2265151,2110098,8388607,8388607
73635,12.55956,35.0153,35.26674,35.1999,35.07902,34.96779,16.42801,15.5722,8388607,3630409,3350141,3500069,2263638,2110497,8388607,8388607
73769,12.55956,35.01731,35.26234,35.21178,35.07578,34.97342,16.42801,15.5722,8388607,3629814,3351473,3496567,2264632,2108781,8388607,8388607
73902,12.55956,35.01117,35.27246,35.20686,35.07926,34.97169,16.42801,15.5722,8388607,3631634,3348413,3498017,2263567,2109308,8388607,8388607
74045,12.55956,35.02169,35.26436,35.21004,35.07724,34.97441,16.42801,15.5722,8388607,3628516,3350861,3497081,2264184,2108482,8388607,8388607
74189,12.55956,35.02223,35.26598,35.21006,35.07128,34.96876,16.42801,15.5722,8388607,3628358,3350373,3497075,2266012,2110203,8388607,8388607
74332,12.55956,35.02048,35.26358,35.21402,35.08336,34.97091,16.42801,15.5722,8388607,3628877,3351099,3495907,2262310,2109548,8388607,8388607
74465,12.55956,35.02319,35.27011,35.20807,35.08078,34.97096,16.42801,15.5722,8388607,3628072,3349124,3497662,2263100,2109531,8388607,8388607
74608,12.55956,35.01954,35.25923,35.21288,35.07958,34.97205,16.42801,15.5722,8388607,3629154,3352416,3496244,2263466,2109200,8388607,8388607
74812,12.55956,35.0179,35.2719,35.20956,35.07473,34.97098,16.42801,15.5722,8388607,3629639,3348580,3497221,2264955,2109525,8388607,8388607
74955,12.55956,35.009,35.26588,35.20714,35.07991,34.9684,16.42801,15.5722,8388607,3632276,3350401,3497934,2263367,2110311,8388607,8388607
75108,12.55956,35.01511,35.25761,35.21146,35.07795,34.97619,16.42801,15.5722,8388607,3630466,3352903,3496662,2263966,2107939,8388607,8388607
75261,12.55956,35.00679,35.26228,35.20471,35.08377,34.97262,16.42801,15.5722,8388607,3632932,3351491,3498650,2262183,2109025,8388607,8388607
75405,12.55956,35.01758,35.26436,35.20599,35.07512,34.96911,16.42801,15.5722,8388607,3629735,3350861,3498272,2264834,2110094,8388607,8388607
75548,12.55956,35.01781,35.26176,35.20262,35.07823,34.97545,16.42801,15.5722,8388607,3629665,3351648,3499269,2263880,2108166,8388607,8388607
75691,12.55956,35.02252,35.27082,35.21025,35.08261,34.97356,16.42801,15.5722,8388607,3628272,3348909,3497019,2262538,2108740,8388607,8388607
75834,12.55956,35.01448,35.26791,35.20947,35.08688,34.97107,16.42801,15.5722,8388607,3630654,3349787,3497247,2261228,2109498,8388607,8388607
75988,12.55956,35.01951,35.26685,35.21735,35.07966,34.97145,16.42801,15.5722,8388607,3629163,3350108,3494925,2263442,2109382,8388607,8388607
76131,12.55956,35.01514,35.2702,35.2188,35.08512,34.97242,16.42801,15.5722,8388607,3630458,3349096,3494498,2261770,2109087,8388607,8388607
76284,12.55956,35.01039,35.26753,35.22051,35.08621,34.97391,16.42801,15.5722,8388607,3631865,3349902,3493994,2261436,2108631,8388607,8388607
76467,12.55956,35.02174,35.26673,35.22337,35.08432,34.974,16.42801,15.5722,8388607,3628502,3350146,3493150,2262014,2108605,8388607,8388607
76670,12.55956,35.0208,35.26208,35.21935,35.0825,34.96919,16.42801,15.5722,8388607,3628781,3351552,3494335,2262572,2110071,8388607,8388607
76804,12.55956,35.01696,35.26367,35.2148,35.08586,34.97513,16.42801,15.5722,8388607,3629919,3351071,3495677,2261541,2108262,8388607,8388607
76937,12.55956,35.01513,35.26556,35.21099,35.08515,34.97,16.42801,15.5722,8388607,3630461,3350498,3496801,2261759,2109824,8388607,8388607
77070,12.55956,35.02081,35.26117,35.22541,35.07755,34.97488,16.42801,15.5722,8388607,3628778,3351826,3492551,2264090,2108338,8388607,8388607
77204,12.55956,35.01132,35.26892,35.2194,35.08095,34.97342,16.42801,15.5722,8388607,3631591,3349482,3494322,2263049,2108781,8388607,8388607
77337,12.55956,35.01295,35.26954,35.21597,35.08219,34.96907,16.42801,15.5722,8388607,3631106,3349295,3495331,2262668,2110107,8388607,8388607
77470,12.55956,35.01294,35.26144,35.21898,35.08276,34.97658,16.42801,15.5722,8388607,3631110,3351746,3494446,2262491,2107818,8388607,8388607
77603,12.55956,35.01367,35.2683,35.2161,35.08353,34.97288,16.42801,15.5722,8388607,3630893,3349670,3495296,2262256,2108949,8388607,8388607
77737,12.55956,35.01652,35.27298,35.21014,35.08443,34.97097,16.42801,15.5722,8388607,3630048,3348256,3497049,2261981,2109529,8388607,8388607
77870,12.55956,35.02018,35.26762,35.22243,35.08212,34.97545,16.42801,15.5722,8388607,3628965,3349877,3493427,2262690,2108163,8388607,8388607
78003,12.55956,35.00986,35.26536,35.22276,35.08638,34.97807,16.42801,15.5722,8388607,3632022,3350560,3493333,2261384,2107367,8388607,8388607
78136,12.55956,35.01174,35.27583,35.22054,35.08957,34.97034,16.42801,15.5722,8388607,3631465,3347392,3493984,2260404,2109721,8388607,8388607
78340,12.55956,35.01661,35.27467,35.2155,35.0854,34.96881,16.42801,15.5722,8388607,3630022,3347743,3495470,2261684,2110185,8388607,8388607
78483,12.55956,35.01166,35.26662,35.21496,35.08348,34.97157,16.42801,15.5722,8388607,3631488,3350180,3495632,2262270,2109346,8388607,8388607
78626,12.55956,35.01884,35.26156,35.21384,35.07725,34.97073,16.42801,15.5722,8388607,3629363,3351710,3495960,2264179,2109601,8388607,8388607
78769,12.55956,35.02112,35.25308,35.22002,35.07575,34.97194,16.42801,15.5722,8388607,3628686,3354273,3494139,2264643,2109234,8388607,8388607
78903,12.55956,35.01547,35.26337,35.21651,35.0807,34.96812,16.42801,15.5722,8388607,3630362,3351163,3495174,2263123,2110397,8388607,8388607
79046,12.55956,35.01468,35.26199,35.21564,35.0788,34.97166,16.42801,15.5722,8388607,3630594,3351579,3495430,2263706,2109320,8388607,8388607
79189,12.55956,35.01622,35.25561,35.2172,35.0818,34.9738,16.42801,15.5722,8388607,3630139,3353508,3494971,2262786,2108668,8388607,8388607
79332,12.55956,35.01562,35.26413,35.21399,35.07991,34.96809,16.42801,15.5722,8388607,3630315,3350932,3495916,2263366,2110405,8388607,8388607
79476,12.55956,35.01215,35.26809,35.21055,35.08669,34.96835,16.42801,15.5722,8388607,3631342,3349733,3496929,2261289,2110328,8388607,8388607
79619,12.55956,35.01789,35.26555,35.21647,35.08428,34.96956,16.42801,15.5722,8388607,3629643,3350504,3495186,2262025,2109959,8388607,8388607
79772,12.55956,35.02335,35.26393,35.23354,35.08063,34.97152,16.42801,15.5722,8388607,3628026,3350991,3490155,2263145,2109361,8388607,8388607
79925,12.55956,35.02501,35.26285,35.23674,35.07968,34.97195,16.42801,15.5722,8388607,3627535,3351319,3489210,2263437,2109230,8388607,8388607
80139,12.55956,35.02692,35.26421,35.22152,35.08927,34.97607,16.42801,15.5722,8388607,3626969,3350908,3493698,2260497,2107974,8388607,8388607
80282,12.55956,35.01864,35.26407,35.22272,35.08758,34.9756,16.42801,15.5722,8388607,3629421,3350950,3493343,2261014,2108119,8388607,8388607
80425,12.55956,35.02024,35.26472,35.21992,35.08097,34.97965,16.42801,15.5722,8388607,3628946,3350754,3494169,2263041,2106884,8388607,8388607
80578,12.55956,35.01622,35.27464,35.21494,35.08647,34.97579,16.42801,15.5722,8388607,3630138,3347752,3495638,2261354,2108060,8388607,8388607
80772,12.55956,35.03042,35.27464,35.22005,35.08909,34.98163,16.42801,15.5722,8388607,3625931,3347755,3494131,2260551,2106282,8388607,8388607
80895,12.55956,35.02137,35.27105,35.21443,35.09023,34.97877,16.42801,15.5722,8388607,3628611,3348839,3495786,2260202,2107154,8388607,8388607
81018,12.55956,35.02395,35.27441,35.21526,35.09148,34.97305,16.42801,15.5722,8388607,3627848,3347824,3495541,2259818,2108897,8388607,8388607
81151,12.55956,35.02748,35.2673,35.21521,35.08224,34.97582,16.42801,15.5722,8388607,3626802,3349974,3495556,2262651,2108052,8388607,8388607
81285,12.55956,35.0285,35.26541,35.21784,35.08456,34.97952,16.42801,15.5722,8388607,3626500,3350547,3494782,2261940,2106924,8388607,8388607
81418,12.55956,35.01527,35.2631,35.2062,35.08247,34.96912,16.42801,15.5722,8388607,3630420,3351242,3498211,2262580,2110092,8388607,8388607
81551,12.55956,35.02137,35.2624,35.21578,35.08417,34.97432,16.42801,15.5722,8388607,3628612,3351454,3495390,2262061,2108507,8388607,8388607
81684,12.55956,35.02037,35.26385,35.21582,35.08092,34.97491,16.42801,15.5722,8388607,3628908,3351016,3495376,2263056,2108330,8388607,8388607
81888,12.55956,35.01996,35.26376,35.21928,35.08512,34.97752,16.42801,15.5722,8388607,3629029,3351042,3494357,2261770,2107535,8388607,8388607
82021,12.55956,35.01107,35.26567,35.21283,35.08973,34.97802,16.42801,15.5722,8388607,3631663,3350466,3496258,2260355,2107382,8388607,8388607
82154,12.55956,35.0151,35.27109,35.21425,35.08548,34.97216,16.42801,15.5722,8388607,3630470,3348827,3495839,2261658,2109165,8388607,8388607
82297,12.55956,35.01446,35.27123,35.21039,35.08501,34.97215,16.42801,15.5722,8388607,3630660,3348783,3496978,2261804,2109170,8388607,8388607
82431,12.55956,35.01926,35.26479,35.21697,35.08474,34.97979,16.42801,15.5722,8388607,3629237,3350733,3495037,2261884,2106841,8388607,8388607
82564,12.55956,35.0149,35.26462,35.21679,35.09085,34.9824,16.42801,15.5722,8388607,3630530,3350783,3495090,2260011,2106048,8388607,8388607
82697,12.55956,35.016,35.27681,35.21732,35.09415,34.97917,16.42801,15.5722,8388607,3630202,3347096,3494935,2259002,2107030,8388607,8388607
82840,12.55956,35.01144,35.27106,35.21151,35.0905,34.97523,16.42801,15.5722,8388607,3631555,3348835,3496647,2260120,2108231,8388607,8388607
82974,12.55956,35.01486,35.26887,35.21057,35.09019,34.9738,16.42801,15.5722,8388607,3630540,3349498,3496925,2260216,2108665,8388607,8388607
83117,12.55956,35.0151,35.27267,35.20864,35.08892,34.97277,16.42801,15.5722,8388607,3630469,3348349,3497493,2260604,2108979,8388607,8388607
83260,12.55956,35.01131,35.27121,35.21528,35.09191,34.97785,16.42801,15.5722,8388607,3631593,3348791,3495536,2259687,2107434,8388607,8388607
83403,12.55956,35.01736,35.26314,35.21092,35.08041,34.97169,16.42801,15.5722,8388607,3629799,3351232,3496820,2263213,2109310,8388607,8388607
83617,12.55956,35.024,35.26732,35.20985,35.08631,34.96851,16.42801,15.5722,8388607,3627834,3349967,3497137,2261404,2110279,8388607,8388607
83750,12.55956,35.02593,35.26138,35.21596,35.08299,34.97052,16.42801,15.5722,8388607,3627263,3351765,3495335,2262422,2109667,8388607,8388607
83893,12.55956,35.02623,35.26253,35.216,35.08725,34.96824,16.42801,15.5722,8388607,3627172,3351417,3495323,2261117,2110360,8388607,8388607
84037,12.55956,35.01638,35.26678,35.21441,35.09295,34.97127,16.42801,15.5722,8388607,3630089,3350130,3495794,2259369,2109437,8388607,8388607
84180,12.55956,35.01225,35.26404,35.20873,35.08764,34.96911,16.42801,15.5722,8388607,3631314,3350958,3497467,2260997,2110097,8388607,8388607
84323,12.55956,35.01364,35.26158,35.21312,35.08234,34.97597,16.42801,15.5722,8388607,3630902,3351702,3496172,2262621,2108007,8388607,8388607
84467,12.55956,35.02528,35.25814,35.22076,35.08457,34.97827,16.42801,15.5722,8388607,3627455,3352743,3493920,2261938,2107305,8388607,8388607
84610,12.55956,35.02374,35.26248,35.216,35.08337,34.97405,16.42801,15.5722,8388607,3627909,3351431,3495324,2262305,2108592,8388607,8388607
84763,12.55956,35.02396,35.26474,35.21622,35.08694,34.97322,16.42801,15.5722,8388607,3627846,3350746,3495260,2261210,2108843,8388607,8388607
84946,12.55956,35.02647,35.26225,35.21552,35.08258,34.97606,16.42801,15.5722,8388607,3627100,3351501,3495467,2262547,2107980,8388607,8388607
85069,12.55956,35.02129,35.26059,35.21781,35.084,34.97859,16.42801,15.5722,8388607,3628636,3352003,3494790,2262113,2107210,8388607,8388607
85193,12.55956,35.01928,35.26549,35.21703,35.08518,34.97271,16.42801,15.5722,8388607,3629230,3350520,3495020,2261752,2108998,8388607,8388607
85386,12.55956,35.02047,35.26621,35.22931,35.08769,34.98433,16.42801,15.5722,8388607,3628880,3350302,3491400,2260981,2105459,8388607,8388607
85509,12.55956,35.01726,35.26291,35.22533,35.08408,34.97241,16.42801,15.5722,8388607,3629829,3351300,3492575,2262089,2109092,8388607,8388607
85633,12.55956,35.02306,35.26736,35.22397,35.08419,34.97327,16.42801,15.5722,8388607,3628113,3349955,3492974,2262054,2108828,8388607,8388607
85766,12.55956,35.02473,35.26006,35.23467,35.07959,34.9776,16.42801,15.5722,8388607,3627617,3352164,3489823,2263464,2107510,8388607,8388607
85899,12.55956,35.02478,35.27149,35.22477,35.083,34.97646,16.42801,15.5722,8388607,3627601,3348706,3492739,2262420,2107857,8388607,8388607
86032,12.55956,35.02088,35.26487,35.2259,35.08442,34.9741,16.42801,15.5722,8388607,3628758,3350707,3492405,2261982,2108575,8388607,8388607
86166,12.55956,35.01931,35.26117,35.22687,35.07988,34.97521,16.42801,15.5722,8388607,3629222,3351827,3492121,2263376,2108238,8388607,8388607
86299,12.55956,35.01687,35.26546,35.21669,35.08715,34.97171,16.42801,15.5722,8388607,3629947,3350530,3495120,2261146,2109303,8388607,8388607
86432,12.55956,35.01826,35.26436,35.21938,35.08692,34.97178,16.42801,15.5722,8388607,3629533,3350864,3494329,2261216,2109282,8388607,8388607
86575,12.55956,35.0159,35.26726,35.21275,35.0861,34.97466,16.42801,15.5722,8388607,3630233,3349985,3496283,2261468,2108406,8388607,8388607
86708,12.55956,35.01731,35.26225,35.2183,35.07928,34.97721,16.42801,15.5722,8388607,3629816,3351499,3494647,2263560,2107628,8388607,8388607
86842,12.55956,35.01476,35.26573,35.21641,35.08416,34.98271,16.42801,15.5722,8388607,3630572,3350448,3495204,2262063,2105955,8388607,8388607
87055,12.55956,35.01383,35.26384,35.22205,35.08613,34.9743,16.42801,15.5722,8388607,3630846,3351020,3493539,2261460,2108516,8388607,8388607
87198,12.55956,35.01796,35.26739,35.2175,35.08514,34.97732,16.42801,15.5722,8388607,3629621,3349946,3494881,2261761,2107594,8388607,8388607
87342,12.55956,35.02373,35.26215,35.21952,35.08118,34.97269,16.42801,15.5722,8388607,3627912,3351531,3494285,2262978,2109004,8388607,8388607
87485,12.55956,35.0349,35.2639,35.22163,35.0798,34.97534,16.42801,15.5722,8388607,3624605,3351002,3493665,2263400,2108200,8388607,8388607
87628,12.55956,35.03763,35.26559,35.22126,35.08437,34.97744,16.42801,15.5722,8388607,3623796,3350491,3493772,2262000,2107557,8388607,8388607
87771,12.55956,35.02876,35.26443,35.22227,35.09036,34.97705,16.42801,15.5722,8388607,3626423,3350842,3493475,2260162,2107678,8388607,8388607
87915,12.55956,35.02085,35.26917,35.21282,35.08605,34.97218,16.42801,15.5722,8388607,3628765,3349406,3496260,2261486,2109159,8388607,8388607
88058,12.55956,35.0146,35.26747,35.21131,35.08595,34.9716,16.42801,15.5722,8388607,3630619,3349923,3496706,2261515,2109336,8388607,8388607
88201,12.55956,35.00838,35.26599,35.21618,35.08857,34.97189,16.42801,15.5722,8388607,3632460,3350368,3495270,2260713,2109250,8388607,8388607
88354,12.55956,35.0155,35.26657,35.21528,35.09078,34.96935,16.42801,15.5722,8388607,3630350,3350193,3495536,2260034,2110024,8388607,8388607
88498,12.55956,35.01127,35.26623,35.2154,35.08923,34.97239,16.42801,15.5722,8388607,3631605,3350298,3495499,2260510,2109095,8388607,8388607
88641,12.55956,35.0146,35.27003,35.22103,35.08804,34.97335,16.42801,15.5722,8388607,3630616,3349147,3493841,2260873,2108802,8388607,8388607
88844,12.55956,35.02714,35.2703,35.23264,35.08224,34.97531,16.42801,15.5722,8388607,3626904,3349067,3490421,2262650,2108207,8388607,8388607
88987,12.55956,35.02313,35.2587,35.22877,35.08188,34.97511,16.42801,15.5722,8388607,3628090,3352574,3491558,2262762,2108269,8388607,8388607
89171,12.55956,35.02775,35.27214,35.22442,35.09083,34.97616,16.42801,15.5722,8388607,3626722,3348510,3492843,2260019,2107947,8388607,8388607
89304,12.55956,35.03085,35.26903,35.22814,35.08572,34.97978,16.42801,15.5722,8388607,3625803,3349449,3491746,2261585,2106845,8388607,8388607
89437,12.55956,35.02376,35.27709,35.22001,35.08765,34.97768,16.42801,15.5722,8388607,3627905,3347014,3494143,2260994,2107486,8388607,8388607
89560,12.55956,35.0201,35.26968,35.21522,35.08456,34.97586,16.42801,15.5722,8388607,3628988,3349252,3495554,2261942,2108038,8388607,8388607
89684,12.55956,35.0233,35.26813,35.21837,35.08323,34.98201,16.42801,15.5722,8388607,3628040,3349722,3494625,2262348,2106165,8388607,8388607
89817,12.55956,35.01205,35.27566,35.21256,35.09301,34.97958,16.42801,15.5722,8388607,3631371,3347444,3496336,2259352,2106907,8388607,8388607
89950,12.55956,35.01787,35.2728,35.21466,35.08836,34.97541,16.42801,15.5722,8388607,3629648,3348309,3495717,2260777,2108176,8388607,8388607
90083,12.55956,35.01497,35.27067,35.22414,35.08674,34.98037,16.42801,15.5722,8388607,3630508,3348954,3492925,2261272,2106666,8388607,8388607
90217,12.55956,35.01265,35.27427,35.21401,35.08618,34.97509,16.42801,15.5722,8388607,3631194,3347865,3495909,2261444,2108273,8388607,8388607
90350,12.55956,35.01098,35.26989,35.22053,35.08617,34.97615,16.42801,15.5722,8388607,3631690,3349190,3493987,2261445,2107951,8388607,8388607
90553,12.55956,35.0195,35.27897,35.21509,35.08389,34.97391,16.42801,15.5722,8388607,3629167,3346445,3495593,2262145,2108635,8388607,8388607
90686,12.55956,35.02071,35.26874,35.21829,35.07683,34.97545,16.42801,15.5722,8388607,3628807,3349538,3494648,2264311,2108165,8388607,8388607
90820,12.55956,35.01383,35.27016,35.21544,35.08915,34.97881,16.42801,15.5722,8388607,3630847,3349107,3495488,2260533,2107140,8388607,8388607
90953,12.55956,35.01448,35.27267,35.2109,35.08429,34.97572,16.42801,15.5722,8388607,3630653,3348347,3496826,2262022,2108083,8388607,8388607
91096,12.55956,35.01564,35.27729,35.21032,35.08613,34.97371,16.42801,15.5722,8388607,3630309,3346951,3496999,2261459,2108694,8388607,8388607
91239,12.55956,35.01558,35.27878,35.21303,35.08643,34.97477,16.42801,15.5722,8388607,3630328,3346500,3496200,2261369,2108373,8388607,8388607
91382,12.55956,35.0201,35.27542,35.2124,35.08014,34.97707,16.42801,15.5722,8388607,3628989,3347516,3496386,2263295,2107671,8388607,8388607
91516,12.55956,35.00971,35.27334,35.21043,35.08233,34.97134,16.42801,15.5722,8388607,3632068,3348145,3496965,2262625,2109416,8388607,8388607
91659,12.55956,35.01031,35.27103,35.21267,35.08732,34.97477,16.42801,15.5722,8388607,3631889,3348846,3496305,2261096,2108371,8388607,8388607
91802,12.55956,35.0195,35.27085,35.21324,35.08318,34.97363,16.42801,15.5722,8388607,3629166,3348900,3496137,2262362,2108719,8388607,8388607
91946,12.55956,35.02928,35.26445,35.21919,35.08413,34.97332,16.42801,15.5722,8388607,3626270,3350834,3494385,2262071,2108812,8388607,8388607
92089,12.55956,35.01954,35.26424,35.21327,35.0825,34.96764,16.42801,15.5722,8388607,3629156,3350898,3496128,2262570,2110543,8388607,8388607
92292,12.55956,35.01492,35.26836,35.20801,35.08726,34.97135,16.42801,15.5722,8388607,3630522,3349652,3497679,2261113,2109412,8388607,8388607
92435,12.55956,35.01433,35.27314,35.2154,35.0885,34.96783,16.42801,15.5722,8388607,3630697,3348206,3495499,2260733,2110486,8388607,8388607
92579,12.55956,35.00974,35.27039,35.22138,35.08791,34.97012,16.42801,15.5722,8388607,3632057,3349039,3493737,2260915,2109786,8388607,8388607
92722,12.55956,35.01856,35.26444,35.22049,35.08399,34.97196,16.42801,15.5722,8388607,3629444,3350838,3494000,2262114,2109226,8388607,8388607
92875,12.55956,35.02516,35.26629,35.21594,35.08283,34.9681,16.42801,15.5722,8388607,3627491,3350278,3495340,2262471,2110403,8388607,8388607
93018,12.55956,35.01897,35.2626,35.21827,35.08742,34.97667,16.42801,15.5722,8388607,3629324,3351394,3494656,2261065,2107794,8388607,8388607
93162,12.55956,35.02113,35.26261,35.22194,35.07941,34.97501,16.42801,15.5722,8388607,3628685,3351391,3493573,2263517,2108297,8388607,8388607
