time in ms,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
750128,8388607,4905768,4361862,4773188,2121239,1880661,499463,2349907
750321,8388607,4903732,4363490,4770244,2123405,1878762,500687,2351229
750455,8388607,4905676,4363056,4773874,2122210,1879348,500020,2352903
750598,8388607,4902843,4363087,4769890,2124473,1877996,500142,2351653
750731,8388607,4904273,4362147,4772290,2121911,1880617,499299,2352187
750865,8388607,4904518,4363460,4768643,2121286,1878806,501311,2351952
751008,8388607,4905336,4362882,4770686,2122516,1882683,500003,2352197
751141,8388607,4904666,4363889,4767853,2123606,1878570,500272,2347677
751284,8388607,4902258,4363636,4769496,2122328,1877541,500630,2350253
751428,8388607,4904864,4362007,4773998,2123059,1881911,501586,2349270
751571,8388607,4904801,4360682,4773720,2122367,1880868,500500,2349108
751714,8388607,4906801,4361100,4773090,2121761,1879965,500397,2348295
751857,8388607,4908555,4365761,4772966,2123888,1879519,500384,2348532
752061,8388607,4904380,4365476,4773009,2121836,1878301,501363,2351171
752204,8388607,4903666,4366602,4773745,2122324,1879529,499043,2353111
752347,8388607,4905175,4362818,4770630,2120841,1879706,498270,2352389
752491,8388607,4905803,4361479,4769890,2120775,1879904,498325,2352043
752634,8388607,4906117,4363368,4772174,2119960,1878321,498606,2351421
752817,8388607,4904594,4363358,4771624,2122806,1877322,499150,2353519
752940,8388607,4901510,4363347,4769461,2124279,1877652,498738,2352507
753064,8388607,4903672,4366181,4770881,2124657,1878853,500042,2351612
753187,8388607,4903989,4363909,4774497,2124396,1880152,499908,2351657
753310,8388607,4904965,4362271,4774484,2123211,1879871,497008,2351903
753434,8388607,4906277,4361820,4774998,2123115,1879293,498208,2349933
753557,8388607,4904520,4360412,4771334,2123653,1878276,499913,2346906
753740,8388607,4902491,4364696,4771907,2124013,1878547,500050,2345493
753863,8388607,4902352,4364122,4772886,2123973,1876924,497867,2346457
753997,8388607,4902457,4362604,4773027,2123356,1877765,499997,2347013
754120,8388607,4902308,4363794,4771500,2125334,1877186,498859,2343355
754253,8388607,4905217,4360389,4775942,2123052,1877739,497046,2343539
754376,8388607,4905137,4358966,4774792,2123054,1876729,498091,2344370
754500,8388607,4905117,4359686,4772615,2123334,1876992,499238,2344467
754623,8388607,4902986,4359608,4770627,2120048,1874574,496761,2345731
754756,8388607,4906241,4359322,4772191,2122508,1877012,499679,2347426
754889,8388607,4906684,4360284,4774928,2121892,1879580,499223,2345692
755013,8388607,4908410,4360590,4772913,2121817,1880222,498425,2347415
755136,8388607,4907834,4361642,4772641,2122006,1878961,500106,2347456
755329,8388607,4907093,4360347,4771980,2122019,1881568,498028,2349981
755452,8388607,4908951,4361301,4771027,2121511,1879065,500302,2351146
755586,8388607,4906700,4362406,4772189,2121918,1879122,499794,2347838
755709,8388607,4906339,4361315,4773232,2119023,1879640,498042,2347126
755832,8388607,4907542,4360492,4774814,2119740,1879818,500131,2349316
755966,8388607,4904741,4360103,4773306,2122704,1879279,499853,2350954
756099,8388607,4905610,4363649,4771591,2124972,1879805,501003,2352449
756232,8388607,4905470,4361075,4773377,2124221,1881316,498544,2353457
756366,8388607,4903495,4363391,4771769,2123278,1879511,497650,2350856
756499,8388607,4906144,4363538,4769820,2124756,1879393,500588,2352879
756632,8388607,4906793,4361093,4770624,2124154,1879982,498251,2349874
756775,8388607,4907245,4362445,4771758,2126094,1879610,500401,2351948
756969,8388607,4906535,4362486,4769910,2125688,1878288,500086,2353955
757102,8388607,4905501,4365463,4771027,2128563,1877047,501224,2349652
757235,8388607,4905893,4360413,4772569,2124385,1878411,500321,2349827
757368,8388607,4905817,4362624,4773545,2124200,1878712,499965,2350426
757502,8388607,4905686,4365186,4770820,2125370,1878283,502857,2348386
757645,8388607,4905401,4364822,4771312,2124736,1878311,502286,2348232
757778,8388607,4905598,4363692,4771272,2125738,1876152,502398,2346572
757911,8388607,4906452,4361770,4772200,2121498,1878221,501536,2350145
758055,8388607,4907148,4364203,4774643,2121952,1878203,500118,2347978
758198,8388607,4906010,4365203,4773886,2122999,1878054,501551,2346591
758331,8388607,4904084,4361129,4772150,2117961,1878541,500361,2350422
758474,8388607,4903887,4362700,4774275,2123660,1879180,498995,2350106
758668,8388607,4903061,4363244,4774663,2123917,1879533,499608,2351357
758811,8388607,4905079,4362448,4776999,2123245,1881116,498635,2351908
758954,8388607,4904907,4362991,4776785,2126109,1880798,500709,2351715
759097,8388607,4904231,4364613,4774658,2126290,1877563,500332,2349277
759231,8388607,4903639,4362080,4775610,2123495,1879242,496727,2347812
759374,8388607,4905220,4361550,4776295,2125504,1879931,499092,2351638
759517,8388607,4905203,4362250,4776495,2125761,1877593,499056,2351523
759660,8388607,4905597,4362308,4774823,2124775,1877512,501713,2351684
759794,8388607,4907595,4358650,4775749,2123507,1878336,498675,2352305
759937,8388607,4905078,4358583,4772025,2124712,1876635,500455,2352712
760080,8388607,4904100,4358426,4771797,2125857,1876985,503063,2352503
760223,8388607,4904624,4361538,4772428,2125160,1877986,501210,2353690
760426,8388607,4905663,4362042,4771673,2123694,1879055,500314,2353781
760570,8388607,4905909,4357979,4771394,2121459,1881522,499443,2353166
760713,8388607,4907323,4361390,4773225,2120997,1881339,500005,2352545
760856,8388607,4907295,4364120,4773860,2123998,1879575,501461,2350609
761040,8388607,4904622,4363410,4772321,2122607,1877550,500083,2348598
761163,8388607,4904330,4364064,4773671,2124090,1880286,501793,2348737
761286,8388607,4904605,4361559,4773046,2122106,1879534,499781,2351207
761409,8388607,4905803,4360773,4773579,2121507,1881172,500381,2346925
761533,8388607,4908019,4360578,4774974,2121746,1880936,501077,2347608
761656,8388607,4907171,4361563,4772236,2122450,1880297,500975,2348186
761779,8388607,4905966,4363503,4768775,2123956,1877947,499603,2345171
761902,8388607,4905683,4361851,4767836,2123459,1879279,500361,2346044
762086,8388607,4905544,4361260,4771341,2122232,1878757,499377,2346318
762209,8388607,4908207,4361766,4773293,2120781,1880861,498009,2346456
762342,8388607,4905564,4361396,4771229,2120722,1877848,501156,2345384
762466,8388607,4904991,4360405,4771210,2119409,1876545,496434,2344368
762589,8388607,4905901,4360232,4773318,2119257,1877211,496102,2346183
762722,8388607,4906500,4362600,4774028,2122800,1876436,498735,2343339
762855,8388607,4906638,4360086,4776654,2123004,1878676,497151,2346102
762998,8388607,4907798,4362832,4775557,2125018,1876017,498553,2345251
763132,8388607,4908093,4360646,4776524,2121765,1877792,498234,2347034
763265,8388607,4905082,4362556,4774696,2122822,1876646,499093,2348405
763398,8388607,4905889,4361777,4774608,2123772,1876408,498897,2346631
763531,8388607,4906953,4361990,4777046,2121962,1877780,498913,2351550
763725,8388607,4905033,4363954,4773210,2123393,1877445,499742,2350408
763858,8388607,4906318,4364051,4771869,2121349,1877381,500519,2346066
763981,8388607,4906061,4363985,4769769,2122411,1875309,499735,2346035
764115,8388607,4907767,4362690,4769321,2120502,1875559,496427,2342202
764238,8388607,4907602,4362454,4768742,2121621,1876351,498474,2342817
764371,8388607,4907590,4362145,4772514,2122067,1878805,497367,2346613
764504,8388607,4905791,4366214,4769084,2124186,1879407,498602,2347582
764638,8388607,4906502,4363152,4770192,2124435,1877532,500097,2348879
764771,8388607,4907075,4362311,4768005,2123710,1879546,497029,2347386
764904,8388607,4904454,4365419,4767652,2126459,1878662,497801,2348321
765038,8388607,4907173,4365144,4767341,2124202,1877805,498686,2349380
765171,8388607,4906847,4360520,4767970,2120981,1879887,496836,2352313
765364,8388607,4903057,4363795,4766417,2124049,1878974,497692,2352737
765497,8388607,4905424,4364443,4768018,2123476,1878243,498995,2351012
765641,8388607,4904168,4364468,4766717,2122372,1876356,500416,2347388
765774,8388607,4905635,4362267,4770270,2122618,1878751,499531,2346473
765907,8388607,4906740,4364251,4772616,2122997,1877921,497324,2348042
766050,8388607,4907148,4363324,4772643,2122302,1881831,498492,2352829
766194,8388607,4908153,4362355,4771389,2122889,1881968,497945,2350488
766327,8388607,4907641,4364234,4771842,2123499,1881651,499442,2354971
766461,8388607,4906379,4366394,4769812,2124493,1881098,501149,2354719
766594,8388607,4907205,4363595,4770302,2121942,1881727,499580,2353200
766737,8388607,4907606,4363944,4769861,2124312,1880585,500545,2354945
766880,8388607,4906520,4367054,4770563,2125373,1881677,504014,2357307
767073,8388607,4908027,4363960,4771725,2123296,1881478,500123,2353759
767217,8388607,4907515,4364623,4770456,2124084,1880440,503506,2351459
767360,8388607,4908151,4365934,4768896,2124677,1880455,502815,2352439
767493,8388607,4908425,4363387,4769417,2122346,1880258,499830,2351452
767627,8388607,4907235,4362911,4766600,2122274,1879571,500097,2352666
767760,8388607,4906024,4364386,4765677,2123186,1876518,499113,2350217
767903,8388607,4906536,4365453,4765273,2122560,1877215,500930,2352309
768046,8388607,4907123,4363361,4769360,2124704,1879994,500456,2351135
768190,8388607,4907717,4362841,4770786,2121666,1879293,499649,2351951
768333,8388607,4908595,4364292,4773018,2122355,1880091,499518,2351566
768476,8388607,4908705,4363211,4773254,2122743,1875803,499262,2348264
768619,8388607,4907093,4363084,4770278,2122663,1876746,500002,2347522
768823,8388607,4905748,4364742,4770115,2122660,1874881,499610,2348066
768966,8388607,4908095,4364728,4774120,2125138,1879498,500769,2352091
769149,8388607,4907026,4361351,4773595,2121705,1878074,498615,2352014
769272,8388607,4907236,4362346,4774264,2123800,1879712,501237,2351098
769396,8388607,4906914,4360627,4773520,2124501,1878644,501787,2350080
769519,8388607,4905631,4363879,4772630,2124839,1877202,502169,2345887
769652,8388607,4907872,4361485,4772148,2122530,1879530,500643,2345935
769785,8388607,4907017,4363660,4770986,2122848,1877534,500615,2347040
769909,8388607,4907541,4361389,4772043,2121851,1877984,499838,2349001
770042,8388607,4906498,4364452,4769556,2124476,1876256,500374,2350538
770165,8388607,4906302,4363389,4770120,2123615,1877669,498973,2351675
770289,8388607,4905813,4361779,4771156,2121884,1877478,498193,2352317
770472,8388607,4907643,4361375,4776476,2124247,1880159,500501,2352733
770605,8388607,4904159,4362825,4772315,2126027,1877386,499117,2352017
770728,8388607,4906053,4360999,4776252,2125678,1876651,500086,2352329
770851,8388607,4906749,4358249,4775605,2124547,1875514,499233,2350541
770975,8388607,4906517,4361004,4775881,2125457,1876710,499998,2347118
771098,8388607,4904711,4362476,4772550,2124996,1874980,499196,2343763
771221,8388607,4904813,4364131,4773083,2125602,1876386,501304,2345830
771345,8388607,4904080,4363469,4773726,2126108,1879062,500818,2346350
771478,8388607,4905949,4365784,4775029,2126990,1878790,501739,2347961
771611,8388607,4906337,4363151,4778693,2125761,1881736,501170,2349721
771734,8388607,4905887,4361824,4777338,2127362,1880119,499807,2350380
771868,8388607,4904757,4363275,4778073,2126575,1878987,498809,2352146
772061,8388607,4904409,4362591,4776759,2128070,1877357,502034,2349714
772194,8388607,4908027,4357706,4777284,2126399,1879652,503299,2351623
772317,8388607,4907343,4356785,4774790,2126673,1877425,501738,2349887
772441,8388607,4904261,4359685,4771022,2124887,1876635,501510,2350462
772574,8388607,4907411,4358892,4776909,2124946,1879164,501593,2349721
772707,8388607,4907379,4361064,4778158,2124526,1881547,502651,2350154
772841,8388607,4905377,4360599,4773361,2125299,1879333,502153,2349326
772974,8388607,4906453,4360318,4773910,2122565,1878176,499294,2345645
773107,8388607,4901193,4361499,4772506,2121515,1878618,499453,2346250
773240,8388607,4902041,4364364,4772180,2125123,1877567,500682,2346003
773374,8388607,4905558,4358378,4774662,2120642,1878207,499905,2346862
773507,8388607,4903665,4359462,4774915,2121765,1878470,498901,2348096
773700,8388607,4903301,4363819,4774091,2122652,1877001,501254,2345561
773833,8388607,4906114,4360999,4775347,2121958,1878699,500424,2347493
773967,8388607,4905399,4360045,4776506,2123520,1878325,498732,2349910
774100,8388607,4904244,4362083,4773538,2123420,1876395,500481,2351421
774233,8388607,4905697,4360648,4775603,2122547,1879671,499614,2353784
774366,8388607,4906370,4361980,4775939,2124626,1880165,499421,2351258
774500,8388607,4905004,4362067,4774046,2126897,1879491,501726,2351887
774633,8388607,4905269,4359230,4775179,2122820,1877796,497738,2349067
774776,8388607,4905198,4360423,4774976,2123541,1878695,501609,2348505
774919,8388607,4905317,4361156,4774253,2123532,1877443,501263,2346488
775063,8388607,4904808,4361454,4772980,2124492,1879106,501450,2347645
775206,8388607,4906063,4360368,4776999,2122889,1879270,500312,2345096
775409,8388607,4905184,4356672,4774858,2123399,1877585,498513,2341995
775552,8388607,4905529,4355949,4774790,2122531,1876856,500154,2342674
775686,8388607,4904523,4355387,4772492,2122439,1876901,499660,2342941
775829,8388607,4904382,4355808,4773263,2121010,1878822,497980,2342730
775972,8388607,4903810,4355429,4773642,2122447,1878524,498829,2344184
776115,8388607,4904586,4356059,4771469,2123051,1877309,499854,2343232
776259,8388607,4900426,4355227,4772587,2124919,1876024,497395,2342257
776402,8388607,4899807,4358789,4773239,2126594,1875698,497881,2344746
776545,8388607,4902972,4358637,4773758,2125895,1878223,498485,2348211
776688,8388607,4903755,4357882,4774800,2123872,1876894,497381,2348664
776832,8388607,4903349,4359069,4773260,2122567,1878052,498134,2350649
776975,8388607,4903948,4360860,4771465,2121392,1876753,499807,2349343
777178,8388607,4902171,4362778,4773439,2122599,1876404,500284,2349925
777361,8388607,4901720,4359426,4771390,2124786,1877762,499619,2350672
777485,8388607,4903949,4357883,4770937,2125036,1880910,499894,2350429
777608,8388607,4903377,4355904,4770520,2122957,1880015,500082,2353196
777731,8388607,4905118,4356990,4771684,2123085,1880616,500144,2352896
777854,8388607,4905584,4357871,4773271,2123988,1879849,499093,2352096
777978,8388607,4904050,4359531,4772445,2123148,1879088,501202,2350411
778101,8388607,4904722,4359862,4771300,2122854,1877088,500685,2345767
778224,8388607,4904174,4361690,4772523,2123463,1879294,499520,2346183
778347,8388607,4903590,4359649,4771621,2122092,1878301,498369,2344935
778481,8388607,4903042,4359873,4769376,2125160,1877439,500665,2343404
778604,8388607,4903740,4358828,4770034,2124075,1877638,499921,2341363
778787,8388607,4905624,4357155,4770462,2123720,1879143,498108,2341175
778920,8388607,4903511,4359152,4769660,2124598,1878099,500614,2344658
779044,8388607,4904423,4360462,4770275,2124106,1880033,497942,2347844
779177,8388607,4904797,4361970,4770915,2125474,1879205,499054,2348014
779310,8388607,4906020,4360198,4773475,2123711,1878877,497703,2351673
779434,8388607,4905812,4360081,4771768,2124226,1878584,499406,2350335
779557,8388607,4904385,4360889,4769245,2125895,1875199,498738,2350459
779680,8388607,4902936,4360977,4770061,2122990,1874385,498407,2350475
779813,8388607,4906550,4360568,4774323,2124842,1876530,498601,2351003
779947,8388607,4904280,4359693,4773226,2124581,1876555,496198,2351031
780080,8388607,4904659,4365409,4771714,2126350,1876719,499676,2348367
780213,8388607,4905154,4362228,4772315,2123738,1876906,496803,2350006
780406,8388607,4904395,4363717,4772699,2124282,1879360,496707,2352643
780529,8388607,4904322,4359713,4773469,2125202,1882049,497811,2354300
780663,8388607,4903108,4361404,4769244,2125045,1879268,499404,2351231
780796,8388607,4904089,4361986,4769390,2123752,1878518,498459,2348638
780929,8388607,4905737,4361991,4770441,2121274,1879012,497583,2350541
781062,8388607,4903879,4364187,4769231,2122353,1878609,497564,2349128
781196,8388607,4905034,4363533,4770499,2121744,1878909,499194,2349789
781329,8388607,4905568,4362469,4771377,2120820,1880170,498758,2351755
781462,8388607,4902804,4362758,4766844,2119464,1876664,498543,2349680
781596,8388607,4905004,4362886,4771022,2120648,1878721,496625,2350693
781729,8388607,4904453,4361447,4772857,2120191,1880890,496611,2352551
781862,8388607,4902347,4362677,4769333,2122521,1878112,496621,2349027
782055,8388607,4907973,4362008,4772381,2121765,1878738,498968,2347218
782189,8388607,4906305,4360933,4773568,2119478,1878144,496586,2346116
782322,8388607,4904536,4361547,4771027,2120974,1875000,498186,2344007
782465,8388607,4905511,4361385,4772758,2121444,1875985,497943,2345325
